season_year,year,week,farm,stage,field,shift,batch,crop,variety,row_number,plant_number,plant_number_row,inspection_date,inspection_id,season,closed_flower_count,open_flower_count,set_fruit_count,green_fruit_count,sample_datetime,total_flower_count,state_total_flower_count,state_set_fruit_count,state_green_fruit_count,thr_total_flower_count,thr_set_fruit_count,thr_green_fruit_count
2025,2025,26,A9,E07,C02,T03A,2011,ARÁNDANO,SEKOYA POP,161,115,64,2025-06-25,c4eb1e41-2756-4882-949a-332b861aab79,2025-1,139,43,517,636,2025-06-25 17:53:25,182,valid,invalid,valid,400.0,400.0,2000.0
2025,2025,26,A9,E07,C02,T04A,2013,ARÁNDANO,SEKOYA POP,162,162,60,2025-06-26,75de18c2-b84e-4bdd-a8d2-01c825c6ad24,2025-1,356,91,4,0,2025-06-26 16:32:24,447,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,26,A9,E07,C02,T04A,2013,ARÁNDANO,SEKOYA POP,178,175,81,2025-06-26,ce0b2ebc-a456-41c1-9c0c-110742e7ee67,2025-1,500,115,120,85,2025-06-26 16:11:47,615,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,26,A9,E07,C02,T04A,2013,ARÁNDANO,SEKOYA POP,178,176,80,2025-06-26,ce0b2ebc-a456-41c1-9c0c-110742e7ee67,2025-1,500,100,74,48,2025-06-26 16:41:43,600,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,26,A9,E07,C02,T04A,2014,ARÁNDANO,SEKOYA POP,178,173,80,2025-06-26,bc7ba462-4840-40d0-9a8a-4e150cb2cb46,2025-1,409,134,88,231,2025-06-26 17:25:31,543,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,26,A9,E07,C02,T04A,2015,ARÁNDANO,SEKOYA POP,212,183,120,2025-06-27,6e700fa9-0595-4c46-80b4-4e2824d2bab4,2025-1,395,102,28,27,2025-06-27 15:45:55,497,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,26,C5,E01,C07,T04A,7016,ARÁNDANO,EMERALD,223,279,90,2025-06-21,10849470,2025-1,366,128,52,8,2025-06-21 15:48:22,494,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,26,C5,E02,C01,T02A,1005,ARÁNDANO,MÁGICA,71,51,106,2025-06-27,9d366aa6-fdcd-40c5-b5e0-0d27b8572c1c,2025-1,485,180,350,250,2025-06-27 15:01:43,665,invalid,valid,valid,500.0,500.0,4000.0
2025,2025,26,C5,E02,C01,T02A,1007,ARÁNDANO,MÁGICA,57,42,86,2025-06-27,72d74501-5202-4eab-9702-4346ecddf48f,2025-1,448,240,310,124,2025-06-27 13:10:29,688,invalid,valid,valid,500.0,500.0,4000.0
2025,2025,26,C5,E02,C01,T02A,1008,ARÁNDANO,MÁGICA,29,24,46,2025-06-25,fb7cecf7-ece4-4d17-a81d-d7d69455359e,2025-1,525,121,391,300,2025-06-25 19:58:00,646,invalid,valid,valid,500.0,500.0,4000.0
2025,2025,26,C5,E02,C01,T03A,1009,ARÁNDANO,MÁGICA,182,162,106,2025-06-27,11d6cad3-a2b8-4ca5-b91a-3e1c4f6a8f30,2025-1,554,168,275,56,2025-06-27 20:40:54,722,invalid,valid,valid,500.0,500.0,4000.0
2025,2025,26,C5,E02,C01,T03A,1010,ARÁNDANO,MÁGICA,165,156,86,2025-06-27,3048326e-8b71-4273-a85b-bf7f2108a82a,2025-1,450,174,649,640,2025-06-27 16:19:31,624,invalid,invalid,valid,500.0,500.0,4000.0
2025,2025,26,C5,E02,C01,T03A,1010,ARÁNDANO,MÁGICA,182,159,106,2025-06-27,3048326e-8b71-4273-a85b-bf7f2108a82a,2025-1,556,124,316,205,2025-06-27 17:31:50,680,invalid,valid,valid,500.0,500.0,4000.0
2025,2025,26,C5,E02,C04,T02B,4005,ARÁNDANO,ROSITA,51,25,56,2025-06-24,88b2341a-c9e2-4872-9d32-5347e373e5d9,2025-1,162,76,274,309,2025-06-24 13:31:01,238,invalid,invalid,valid,200.0,200.0,2000.0
2025,2025,26,C5,E02,C04,T02B,4005,ARÁNDANO,ROSITA,52,27,54,2025-06-24,88b2341a-c9e2-4872-9d32-5347e373e5d9,2025-1,85,29,274,460,2025-06-24 14:05:48,114,valid,invalid,valid,200.0,200.0,2000.0
2025,2025,26,C5,E02,C04,T02B,4005,ARÁNDANO,ROSITA,103,72,110,2025-06-23,89e847cc-0a26-42b7-a90a-263ca97b1d7f,2025-1,79,20,281,161,2025-06-23 13:09:24,99,valid,invalid,valid,200.0,200.0,2000.0
2025,2025,26,C5,E02,C04,T02B,4006,ARÁNDANO,ROSITA,51,28,58,2025-06-24,ba89575e-746f-4b7b-bd2a-4b14354ac50b,2025-1,177,91,205,146,2025-06-24 14:57:01,268,invalid,invalid,valid,200.0,200.0,2000.0
2025,2025,26,C5,E02,C04,T02B,4007,ARÁNDANO,ROSITA,102,64,112,2025-06-23,e7ffd974-5218-4772-aa99-b6ae59921d3f,2025-1,186,39,150,17,2025-06-23 14:56:36,225,invalid,valid,valid,200.0,200.0,2000.0
2025,2025,26,C5,E02,C04,T02B,4007,ARÁNDANO,ROSITA,103,66,110,2025-06-23,e7ffd974-5218-4772-aa99-b6ae59921d3f,2025-1,20,227,227,45,2025-06-23 15:36:20,247,invalid,invalid,valid,200.0,200.0,2000.0
2025,2025,26,C5,E02,C04,T02B,4008,ARÁNDANO,ROSITA,103,63,110,2025-06-23,cedfbcee-3734-456f-b056-386d8bbe5a76,2025-1,236,33,0,82,2025-06-23 16:28:55,269,invalid,valid,valid,200.0,200.0,2000.0
2025,2025,26,C5,E02,C04,T03B,4013,ARÁNDANO,ROSITA,153,88,40,2025-06-25,164de2d5-987f-4301-adff-6d6e7be731b3,2025-1,60,22,216,318,2025-06-25 13:25:56,82,valid,invalid,valid,200.0,200.0,2000.0
2025,2025,26,C5,E02,C04,T03B,4013,ARÁNDANO,ROSITA,171,93,56,2025-06-25,164de2d5-987f-4301-adff-6d6e7be731b3,2025-1,20,10,300,220,2025-06-25 16:06:08,30,valid,invalid,valid,200.0,200.0,2000.0
2025,2025,26,C5,E02,C04,T03B,4014,ARÁNDANO,ROSITA,170,94,58,2025-06-25,62850804-1e39-440f-9fd0-b53a3d5c52c5,2025-1,64,19,271,197,2025-06-25 15:30:49,83,valid,invalid,valid,200.0,200.0,2000.0
2025,2025,26,C5,E02,C04,T03B,4015,ARÁNDANO,ROSITA,154,84,20,2025-06-25,741fa564-ab47-4b00-90a9-cb44e8eeb865,2025-1,83,78,213,187,2025-06-25 14:53:43,161,valid,invalid,valid,200.0,200.0,2000.0
2025,2025,26,C5,E02,C05,T01A,5001,ARÁNDANO,VENTURA,35,84,40,2025-06-26,f4b28882-0952-459a-a81a-8945fd43b689,2025-1,345,119,174,127,2025-06-26 16:09:05,464,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,26,C5,E03,C02,T01A,2002,ARÁNDANO,VENTURA,25,55,58,2025-06-22,54d35244-64d1-4582-b5ef-55a81e171c97,2025-1,8855,58,55,55,2025-06-22 21:58:21,8913,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,26,C5,E03,C02,T01A,2002,ARÁNDANO,VENTURA,25,151,131,2025-06-22,54d35244-64d1-4582-b5ef-55a81e171c97,2025-1,1551,155,1221,1551,2025-06-22 21:57:46,1706,invalid,invalid,valid,400.0,400.0,2000.0
2025,2025,26,C5,E03,C05,T04A,5016,ARÁNDANO,VENTURA,204,216,126,2025-06-27,e81b06ff-e7c0-49ab-8f26-714be4622dd7,2025-1,495,82,85,98,2025-06-27 17:15:35,577,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,26,C5,E03,C06,T01G,6005,ARÁNDANO,MAGNUS,5,1,57,2025-06-23,338f60e0-f068-4d46-bca8-8271ba007e20,2025-1,126,23,321,497,2025-06-23 19:58:48,149,valid,invalid,valid,300.0,300.0,2000.0
2025,2025,26,C5,E03,C06,T01I,6004,ARÁNDANO,MEGACRISP,16,1,33,2025-06-23,399ca727-e895-4500-a0d5-5431ec8af093,2025-1,167,18,203,42,2025-06-23 17:03:24,185,valid,invalid,valid,200.0,200.0,2000.0
2025,2025,26,C5,E03,C06,T02A,6009,ARÁNDANO,ATLAS,18,3,28,2025-06-25,f093427c-9b81-4067-a0cc-d7b380c0dc8e,2025-1,179,43,61,39,2025-06-25 13:14:00,222,invalid,valid,valid,200.0,200.0,2000.0
2025,2025,26,C6,E04,C01,T04A,1013,ARÁNDANO,ATLAS,221,133,132,2025-06-25,512a1824-bec9-4a78-b17e-815f62ece3b0,2025-1,146,47,311,475,2025-06-25 14:12:57,193,valid,invalid,valid,200.0,200.0,2000.0
2025,2025,26,C6,E04,C01,T04A,1013,ARÁNDANO,ATLAS,221,134,134,2025-06-25,512a1824-bec9-4a78-b17e-815f62ece3b0,2025-1,117,31,288,484,2025-06-25 14:29:44,148,valid,invalid,valid,200.0,200.0,2000.0
2025,2025,26,C6,E04,C01,T04A,1013,ARÁNDANO,ATLAS,222,135,128,2025-06-25,512a1824-bec9-4a78-b17e-815f62ece3b0,2025-1,201,59,168,143,2025-06-25 14:45:51,260,invalid,valid,valid,200.0,200.0,2000.0
2025,2025,26,C6,E04,C01,T04A,1016,ARÁNDANO,ATLAS,222,144,128,2025-06-25,ad1f78fd-785d-4330-8b37-dcdc75f21793,2025-1,102,31,253,312,2025-06-25 13:23:01,133,valid,invalid,valid,200.0,200.0,2000.0
2025,2025,26,C6,E04,C05,T02A,5006,ARÁNDANO,ATLAS,291,81,48,2025-06-24,346c6a7d-1de9-4046-91f4-08cb3e83a4f2,2025-1,177,75,222,34,2025-06-24 14:46:30,252,invalid,invalid,valid,200.0,200.0,2000.0
2025,2025,26,C6,E05,C02,T04D,2027,ARÁNDANO,RAYMI,220,139,134,2025-06-24,5c42b195-e59e-4360-b7b8-c63d55ed3593,2025-1,36,20,263,92,2025-06-24 20:05:53,56,valid,invalid,valid,200.0,200.0,2000.0
2025,2025,26,C6,E05,C03,T02B,3009,ARÁNDANO,TERRAPIN,157,7,82,2025-06-26,6cdc7cf0-aa16-40ac-aa62-dcca0300f046,2025-1,56,13,221,289,2025-06-26 16:02:47,69,valid,invalid,valid,200.0,200.0,2000.0
2025,2025,26,C6,E05,C03,T04B,3008,ARÁNDANO,ARANA,34,4,38,2025-06-25,874efbee-fcc1-46bf-8211-d79b7bdba1f7,2025-1,53,3,228,235,2025-06-25 15:43:06,56,valid,invalid,valid,200.0,200.0,2000.0
2025,2025,26,LN,E02,C04,T01A,4002,ARÁNDANO,SEKOYA POP ORGÁNICA,30,20,81,2025-06-27,a9948f03-a389-438e-ba6b-0d2f0e06a5dd,2025-1,145,69,73,5,2025-06-27 13:07:19,214,invalid,valid,valid,200.0,200.0,2000.0
2025,2025,26,LN,E02,C04,T04A,4015,ARÁNDANO,SEKOYA POP ORGÁNICA,30,124,80,2025-06-26,2ea696a0-0f86-466b-a9e1-d7e2481389df,2025-1,175,42,55,27,2025-06-26 16:35:49,217,invalid,valid,valid,200.0,200.0,2000.0
2025,2025,26,LN,E02,C04,T04A,4016,ARÁNDANO,SEKOYA POP ORGÁNICA,30,121,80,2025-06-26,4ce469c4-098e-45d7-995c-df1bb2694c47,2025-1,263,16,18,11,2025-06-26 16:16:51,279,invalid,valid,valid,200.0,200.0,2000.0
2025,2025,26,LN,E02,C04,T04A,4016,ARÁNDANO,SEKOYA POP ORGÁNICA,46,144,120,2025-06-27,e3ae616c-c4b8-4279-be06-dba1b653f1c0,2025-1,167,35,90,25,2025-06-27 17:01:05,202,invalid,valid,valid,200.0,200.0,2000.0
2025,2025,26,LN,E02,C04,T06A,4021,ARÁNDANO,SEKOYA POP ORGÁNICA,141,181,40,2025-06-26,4d4d4d22-7f54-4b8d-9f7d-8141ecb2ccbf,2025-1,110,100,71,68,2025-06-26 13:03:37,210,invalid,valid,valid,200.0,200.0,2000.0
2025,2025,26,LN,E02,C04,T06A,4022,ARÁNDANO,SEKOYA POP ORGÁNICA,142,186,40,2025-06-26,24033870-a0f7-4976-a42f-45cc1f511046,2025-1,130,100,160,106,2025-06-26 14:00:55,230,invalid,valid,valid,200.0,200.0,2000.0
2025,2025,26,LN,E02,C04,T06A,4022,ARÁNDANO,SEKOYA POP ORGÁNICA,171,209,121,2025-06-27,b56759d1-e784-4a3d-a6e0-ee5d34cfbafd,2025-1,96,110,149,81,2025-06-27 21:24:02,206,invalid,valid,valid,200.0,200.0,2000.0
2025,2025,26,LN,E02,C04,T06A,4023,ARÁNDANO,SEKOYA POP ORGÁNICA,141,187,40,2025-06-26,aee3de18-c925-4c8f-b754-9ae9772bffa9,2025-1,104,108,52,41,2025-06-26 14:43:56,212,invalid,valid,valid,200.0,200.0,2000.0
2025,2025,26,LN,E02,C04,T06A,4024,ARÁNDANO,SEKOYA POP ORGÁNICA,172,216,120,2025-06-26,f8620b25-a624-4a7f-a5ee-8db43bca0dec,2025-1,147,155,105,101,2025-06-26 17:09:29,302,invalid,valid,valid,200.0,200.0,2000.0
2025,2025,27,A9,E06,C02,T05A,2021,ARÁNDANO,SEKOYA POP,35,151,40,2025-06-30,d2393d23-e04d-4145-8895-fd4d30f968c7,2025-1,17,10,215,2202,2025-06-30 18:47:51,27,valid,valid,invalid,400.0,400.0,2000.0
2025,2025,27,A9,E06,C04,T01A,4002,ARÁNDANO,SEKOYA BEAUTY,18,5,20,2025-06-30,1e3eaec6-882b-45dd-9ddf-314776c93fe9,2025-1,136,214,180,136,2025-06-30 17:08:22,350,invalid,valid,valid,300.0,300.0,2000.0
2025,2025,27,A9,E06,C04,T02A,4005,ARÁNDANO,SEKOYA BEAUTY,69,73,80,2025-07-02,dcde42e1-6741-4313-8c35-c78495648682,2025-1,206,195,125,399,2025-07-02 14:00:42,401,invalid,valid,valid,300.0,300.0,2000.0
2025,2025,27,A9,E07,C01,T01A,1002,ARÁNDANO,SEKOYA BEAUTY,86,37,100,2025-07-01,b5c2370e-138f-4130-b3f8-e08b39754ef4,2025-1,189,132,114,143,2025-07-01 14:46:29,321,invalid,valid,valid,300.0,300.0,2000.0
2025,2025,27,A9,E07,C02,T04A,2013,ARÁNDANO,SEKOYA POP,178,175,86,2025-07-04,5eb27dbf-4fd8-4b57-acba-94f836264ff5,2025-1,273,149,70,59,2025-07-04 20:36:11,422,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,27,A9,E07,C02,T04A,2014,ARÁNDANO,SEKOYA POP,178,173,85,2025-07-04,0c0d073d-d36e-46ce-841d-a12d26f3a4c5,2025-1,456,163,80,139,2025-07-04 18:59:50,619,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,27,A9,E07,C06,T03A,6009,ARÁNDANO,BIANCA,127,7,26,2025-07-01,a2d52186-d954-4467-aa2c-eb58a45dfa3b,2025-1,187,142,173,63,2025-07-01 20:17:49,329,invalid,valid,valid,200.0,200.0,2000.0
2025,2025,27,A9,E07,C06,T03A,6011,ARÁNDANO,BIANCA,212,45,143,2025-07-01,1fc33f75-6e78-4671-be17-03de37356acb,2025-1,154,70,198,58,2025-07-01 14:31:39,224,invalid,valid,valid,200.0,200.0,2000.0
2025,2025,27,A9,E08,C01,T03A,1009,ARÁNDANO,SEKOYA POP,159,106,43,2025-07-02,b27dd93e-232e-46fc-a5f0-1a0fb4991c99,2025-1,284,126,91,110,2025-07-02 15:06:42,410,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,27,A9,E08,C02,T04A,2012,ARÁNDANO,SEKOYA POP,190,175,81,2025-07-03,e299d832-a252-42a2-81f8-e989e16ca670,2025-1,250,169,165,274,2025-07-03 16:44:12,419,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,27,A9,E08,C04,T01A,4016,ARÁNDANO,SEKOYA POP,212,41,100,2025-07-04,4573700d-9528-4fed-b57a-633f8351a6fd,2025-1,268,176,137,155,2025-07-04 15:10:08,444,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,27,A9,E08,C04,T02A,4006,ARÁNDANO,SEKOYA POP,34,59,38,2025-07-01,44319a6b-0d7b-4ca8-acce-0ec82ab428f7,2025-1,288,117,218,27,2025-07-01 18:03:15,405,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,27,A9,E08,C05,T03A,5012,ARÁNDANO,SEKOYA POP,207,67,95,2025-07-01,079e974c-3144-4c6e-9bcc-d6d9ab111cfc,2025-1,0,0,,2,2025-07-01 20:56:23,0,valid,missing,valid,400.0,400.0,2000.0
2025,2025,27,C5,E01,C07,T02A,7006,ARÁNDANO,EMERALD,69,114,60,2025-06-28,1d228b97-2119-438e-94db-0dedb1e2e804,2025-1,330,100,207,4,2025-06-28 14:40:35,430,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,27,C5,E01,C07,T02A,7006,ARÁNDANO,EMERALD,103,141,90,2025-06-28,7bc56636-7302-42fc-99db-3b6c4930e2d2,2025-1,330,96,155,19,2025-06-28 17:45:03,426,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,27,C5,E01,C07,T02A,7007,ARÁNDANO,EMERALD,103,138,90,2025-06-28,97ba3a61-a1ca-4afa-8f73-2ca4eb7abcd6,2025-1,362,123,224,11,2025-06-28 17:44:17,485,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,27,C5,E01,C07,T04A,7015,ARÁNDANO,EMERALD,137,223,15,2025-07-03,7bf61529-d41a-4b75-87fd-c6c5dd02c3de,2025-1,101,15,509,121,2025-07-03 13:33:45,116,valid,invalid,valid,400.0,400.0,2000.0
2025,2025,27,C5,E01,C07,T04A,7015,ARÁNDANO,EMERALD,154,232,30,2025-07-03,7bf61529-d41a-4b75-87fd-c6c5dd02c3de,2025-1,130,50,481,136,2025-07-03 15:00:56,180,valid,invalid,valid,400.0,400.0,2000.0
2025,2025,27,C5,E01,C07,T04A,7016,ARÁNDANO,EMERALD,154,229,30,2025-07-03,590f9a0c-092d-4b03-a672-dcf116c174a5,2025-1,168,21,458,148,2025-07-03 14:34:44,189,valid,invalid,valid,400.0,400.0,2000.0
2025,2025,27,C5,E02,C01,T02A,1007,ARÁNDANO,MÁGICA,14,4,32,2025-07-02,a46030b2-3f3b-4f78-a7ea-52d50e50612b,2025-1,460,127,481,111,2025-07-02 18:35:03,587,invalid,valid,valid,500.0,500.0,4000.0
2025,2025,27,C5,E02,C01,T02A,1007,ARÁNDANO,MÁGICA,70,43,112,2025-06-30,ed9b5e3e-7ddc-433d-9d69-5ec9a2bee669,2025-1,398,117,167,140,2025-06-30 19:23:29,515,invalid,valid,valid,500.0,500.0,4000.0
2025,2025,27,C5,E02,C01,T02A,1008,ARÁNDANO,MÁGICA,14,1,32,2025-07-02,1ee45994-43e0-4da1-8914-97fd85a2ab7d,2025-1,370,211,471,225,2025-07-02 05:01:02,581,invalid,valid,valid,500.0,500.0,4000.0
2025,2025,27,C5,E02,C01,T02A,1008,ARÁNDANO,MÁGICA,28,22,52,2025-07-02,1ee45994-43e0-4da1-8914-97fd85a2ab7d,2025-1,548,279,742,447,2025-07-02 16:03:08,827,invalid,invalid,valid,500.0,500.0,4000.0
2025,2025,27,C5,E02,C01,T03A,1009,ARÁNDANO,MÁGICA,147,148,72,2025-07-01,9ccb8d80-a2e5-4dfc-97f3-d25563fb393a,2025-1,365,112,544,246,2025-07-01 18:53:51,477,valid,invalid,valid,500.0,500.0,4000.0
2025,2025,27,C5,E02,C01,T03A,1009,ARÁNDANO,MÁGICA,164,151,92,2025-07-01,9ccb8d80-a2e5-4dfc-97f3-d25563fb393a,2025-1,325,90,517,643,2025-07-01 19:24:54,415,valid,invalid,valid,500.0,500.0,4000.0
2025,2025,27,C5,E02,C04,T02B,4006,ARÁNDANO,ROSITA,51,28,58,2025-06-30,df52387d-b233-43cb-ad75-a3871ef88153,2025-1,56,43,460,366,2025-06-30 17:03:42,99,valid,invalid,valid,200.0,200.0,2000.0
2025,2025,27,C5,E02,C04,T02B,4007,ARÁNDANO,ROSITA,102,64,112,2025-06-30,172160f8-fb00-4c29-a845-32a792a7b711,2025-1,186,74,225,134,2025-06-30 13:28:36,260,invalid,invalid,valid,200.0,200.0,2000.0
2025,2025,27,C5,E03,C03,T01A,3004,ARÁNDANO,VENTURA,51,34,74,2025-07-02,9d4edd56-6c1a-4084-9ecd-8d773a2732c6,2025-1,287,118,126,227,2025-07-02 16:55:28,405,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,27,C5,E03,C03,T03A,3010,ARÁNDANO,SEKOYA POP,170,31,58,2025-07-03,b2eba080-9114-417a-8787-b6041a406ce8,2025-1,50,42,155,2507,2025-07-03 20:05:01,92,valid,valid,invalid,400.0,400.0,2000.0
2025,2025,27,C5,E03,C03,T03A,3010,ARÁNDANO,SEKOYA POP,187,40,73,2025-07-04,a73f670c-7f2d-49cc-aa97-5130a6411529,2025-1,100,57,214,2359,2025-07-04 19:19:52,157,valid,valid,invalid,400.0,400.0,2000.0
2025,2025,27,C5,E03,C03,T03A,3011,ARÁNDANO,SEKOYA POP,153,19,44,2025-07-03,8fc1c891-07ad-410e-a2db-7310f45c3f15,2025-1,290,190,313,1615,2025-07-03 16:53:08,480,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,27,C5,E03,C03,T03A,3011,ARÁNDANO,SEKOYA POP,187,43,73,2025-07-03,34379e7a-c498-43cf-931f-1ffc42d11133,2025-1,114,70,382,2362,2025-07-03 21:00:47,184,valid,valid,invalid,400.0,400.0,2000.0
2025,2025,27,C5,E03,C03,T03A,3012,ARÁNDANO,SEKOYA POP,153,22,44,2025-07-03,80bf04cb-76de-41be-b06e-aa772ff72cf1,2025-1,5,4,76,2341,2025-07-03 15:29:35,9,valid,valid,invalid,400.0,400.0,2000.0
2025,2025,27,C5,E03,C03,T03A,3012,ARÁNDANO,SEKOYA POP,170,25,58,2025-07-03,80bf04cb-76de-41be-b06e-aa772ff72cf1,2025-1,8,9,160,2674,2025-07-03 18:20:12,17,valid,valid,invalid,400.0,400.0,2000.0
2025,2025,27,C5,E03,C05,T03A,5009,ARÁNDANO,VENTURA,169,250,72,2025-07-01,d1f0e3df-ded7-4385-a9e9-6dbbd6c89eaf,2025-1,316,90,295,520,2025-07-01 18:55:12,406,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,27,C5,E03,C06,T01I,6004,ARÁNDANO,MEGACRISP,16,1,35,2025-06-30,e76742eb-b42e-45e0-93bd-6c31f7b1cc57,2025-1,161,119,278,169,2025-06-30 16:47:56,280,invalid,invalid,valid,200.0,200.0,2000.0
2025,2025,27,C5,E03,C06,T01I,6004,ARÁNDANO,MEGACRISP,25,2,64,2025-06-30,e76742eb-b42e-45e0-93bd-6c31f7b1cc57,2025-1,176,43,51,43,2025-06-30 17:10:24,219,invalid,valid,valid,200.0,200.0,2000.0
2025,2025,27,C5,E03,C06,T01I,6004,ARÁNDANO,MEGACRISP,34,3,93,2025-06-30,e76742eb-b42e-45e0-93bd-6c31f7b1cc57,2025-1,359,156,114,36,2025-06-30 17:43:35,515,invalid,valid,valid,200.0,200.0,2000.0
2025,2025,27,C5,E03,C06,T01I,6004,ARÁNDANO,MEGACRISP,43,4,122,2025-06-30,e76742eb-b42e-45e0-93bd-6c31f7b1cc57,2025-1,226,147,154,126,2025-06-30 18:20:33,373,invalid,valid,valid,200.0,200.0,2000.0
2025,2025,27,C5,E03,C06,T01K,6002,ARÁNDANO,MEGAGEM,41,1,51,2025-06-30,d95f26d7-6630-4faf-b38d-8b54c2ecc796,2025-1,179,56,73,52,2025-06-30 15:06:35,235,invalid,valid,valid,200.0,200.0,2000.0
2025,2025,27,C5,E03,C06,T02A,6009,ARÁNDANO,ATLAS,19,2,22,2025-07-01,9054ff07-f71d-4269-8d66-e23cf0df7167,2025-1,232,54,60,85,2025-07-01 13:20:02,286,invalid,valid,valid,200.0,200.0,2000.0
2025,2025,27,C5,E03,C06,T02A,6012,ARÁNDANO,ATLAS,104,59,122,2025-07-02,8e69fb12-f47d-409d-b543-47289b79ef09,2025-1,277,84,147,230,2025-07-02 20:42:34,361,invalid,valid,valid,200.0,200.0,2000.0
2025,2025,27,C6,E04,C01,T04A,1013,ARÁNDANO,ATLAS,205,132,108,2025-07-02,e28b7444-604e-40de-92d3-e31bd9a429c1,2025-1,119,16,257,672,2025-07-02 15:19:16,135,valid,invalid,valid,200.0,200.0,2000.0
2025,2025,27,C6,E04,C01,T04A,1013,ARÁNDANO,ATLAS,221,133,132,2025-07-01,ea355a75-0557-434c-b27e-8b47e554f77f,2025-1,55,10,252,717,2025-07-01 16:15:07,65,valid,invalid,valid,200.0,200.0,2000.0
2025,2025,27,C6,E04,C01,T04A,1013,ARÁNDANO,ATLAS,221,134,134,2025-07-01,ea355a75-0557-434c-b27e-8b47e554f77f,2025-1,57,5,227,715,2025-07-01 16:34:53,62,valid,invalid,valid,200.0,200.0,2000.0
2025,2025,27,C6,E04,C01,T04A,1013,ARÁNDANO,ATLAS,222,135,128,2025-07-01,ea355a75-0557-434c-b27e-8b47e554f77f,2025-1,128,12,287,310,2025-07-01 16:58:29,140,valid,invalid,valid,200.0,200.0,2000.0
2025,2025,27,C6,E04,C01,T04A,1014,ARÁNDANO,ATLAS,204,221,112,2025-07-02,15a44d68-0d4c-4cd8-b91b-1da9a3a9f47a,2025-1,60,8,211,76,2025-07-02 15:36:09,68,valid,invalid,valid,200.0,200.0,2000.0
2025,2025,27,C6,E04,C02,T01A,2004,ARÁNDANO,SEKOYA BEAUTY,19,4,20,2025-07-01,e137fced-bb2e-4c19-b91d-4d68abaf59b4,2025-1,500,157,185,112,2025-07-01 14:14:20,657,invalid,valid,valid,300.0,300.0,2000.0
2025,2025,27,C6,E04,C04,T01A,4005,ARÁNDANO,ATLAS,34,13,61,2025-07-01,f7449402-e605-47b4-a5e2-57dc38a22ef0,2025-1,164,68,179,72,2025-07-01 13:54:07,232,invalid,valid,valid,200.0,200.0,2000.0
2025,2025,27,C6,E04,C04,T01A,4005,ARÁNDANO,ATLAS,35,18,61,2025-07-01,f7449402-e605-47b4-a5e2-57dc38a22ef0,2025-1,148,76,104,72,2025-07-01 14:21:31,224,invalid,valid,valid,200.0,200.0,2000.0
2025,2025,27,C6,E04,C05,T02A,5006,ARÁNDANO,ATLAS,291,81,48,2025-07-01,d24ec3bc-d970-4a1b-af0b-76bfbe20e72c,2025-1,150,47,263,134,2025-07-01 15:13:33,197,valid,invalid,valid,200.0,200.0,2000.0
2025,2025,27,C6,E05,C01,T04C,1007,ARÁNDANO,MÁGICA,101,208,135,2025-07-01,95a7d819-1411-4b01-9aa0-6bbee4f3656f,2025-1,500,11,168,54,2025-07-01 20:09:34,511,invalid,valid,valid,500.0,500.0,4000.0
2025,2025,27,C6,E05,C03,T04A,3007,ARÁNDANO,KIRRA,34,82,35,2025-07-02,512ddbb6-4446-4feb-b97c-fcab0f3afd0b,2025-1,452,166,1160,683,2025-07-02 17:23:36,618,valid,invalid,valid,1000.0,1000.0,2000.0
2025,2025,27,C6,E05,C04,T01A,4008,ARÁNDANO,ATLAS ORGÁNICA,16,10,31,2025-07-04,8857503d-df92-4128-848e-5a75ff8713f0,2025-1,151,84,106,25,2025-07-04 14:02:40,235,invalid,valid,valid,200.0,200.0,2000.0
2025,2025,27,C6,E05,C04,T01A,4008,ARÁNDANO,ATLAS ORGÁNICA,50,34,71,2025-07-04,8857503d-df92-4128-848e-5a75ff8713f0,2025-1,210,90,254,81,2025-07-04 20:29:50,300,invalid,invalid,valid,200.0,200.0,2000.0
2025,2025,27,LN,E02,C04,T02A,4006,ARÁNDANO,SEKOYA POP ORGÁNICA,93,56,81,2025-06-28,ac21b7f5-aa69-4340-ac22-feeb22e22198,2025-1,204,38,27,11,2025-06-28 15:21:24,242,invalid,valid,valid,200.0,200.0,2000.0
